Product ID,Current_Stock,Reorder_Level,Lead_Time_Days,avg_daily_demand,days_to_zero,predicted_stockout_date,stockout_risk
OFF-EN-10003845,378,126,2,3.6666666666666665,103.0909090909091,1773454254545454546,0
OFF-PA-10002741,301,100,8,4.0,75.25,1771048800000000000,0
OFF-ST-10002352,150,50,6,4.75,31.57894736842105,1767275621052631583,0
OFF-PA-10004239,112,37,9,2.0,56.0,1769385600000000000,0
FUR-FU-10004245,305,101,2,3.3333333333333335,91.5,1772452800000000000,0
TEC-CO-10002313,135,45,2,3.5,38.57142857142857,1767879771428571431,0
OFF-AR-10004587,182,60,9,1.0,182.0,1780272000000000000,0
OFF-FA-10003021,232,77,7,2.0,116.0,1774569600000000000,0
OFF-PA-10001144,268,89,3,2.5,107.2,1773809280000000000,0
TEC-PH-10004006,454,151,3,3.6666666666666665,123.81818181818183,1775245090909090907,0
OFF-LA-10000476,425,141,2,2.0,212.5,1782907200000000000,0
OFF-PA-10000859,438,146,5,2.5,175.2,1779684480000000000,0
OFF-BI-10001679,114,38,7,2.3333333333333335,48.857142857142854,1768768457142857146,0
TEC-MA-10004679,262,87,2,2.0,131.0,1775865600000000000,0
FUR-FU-10003829,222,74,2,5.0,44.4,1768383360000000000,0
FUR-FU-10001095,213,71,9,1.5,142.0,1776816000000000000,0
OFF-ST-10001031,444,148,6,3.6666666666666665,121.0909090909091,1775009454545454546,0
OFF-EN-10004206,357,119,6,2.0,178.5,1779969600000000000,0
OFF-ST-10003282,166,55,7,3.6666666666666665,45.27272727272727,1768458763636363638,0
TEC-PH-10001536,245,81,2,3.6666666666666665,66.81818181818183,1770320290909090907,0
FUR-BO-10002824,83,27,2,2.0,41.5,1768132800000000000,0
OFF-BI-10002799,131,43,3,6.333333333333333,20.68421052631579,1766334315789473685,0
OFF-AP-10003040,270,90,7,5.25,51.42857142857143,1768990628571428568,0
TEC-PH-10000576,339,113,2,1.6666666666666667,203.39999999999998,1782120960000000000,0
FUR-TA-10001705,313,104,7,2.5,125.2,1775364480000000000,0
FUR-FU-10004188,393,131,9,3.0,131.0,1775865600000000000,0
OFF-AP-10001962,477,159,2,8.333333333333334,57.239999999999995,1769492736000000000,0
OFF-PA-10001281,136,45,8,4.0,34.0,1767484800000000000,0
OFF-BI-10002867,57,19,8,6.5,8.76923076923077,1765304861538461541,1
OFF-ST-10001097,382,127,5,4.0,95.5,1772798400000000000,0
OFF-LA-10004055,136,45,8,1.5,90.66666666666667,1772380800000000002,0
OFF-LA-10000121,434,144,3,6.0,72.33333333333333,1770796799999999997,0
OFF-BI-10004492,457,152,2,2.75,166.1818181818182,1778905309090909092,0
OFF-AR-10000127,485,161,3,8.0,60.625,1769785200000000000,0
OFF-AR-10000422,448,149,4,4.0,112.0,1774224000000000000,0
OFF-PA-10001712,310,103,9,4.0,77.5,1771243200000000000,0
OFF-AR-10001468,369,123,8,3.0,123.0,1775174400000000000,0
FUR-BO-10003433,187,62,3,8.0,23.375,1766566800000000000,0
FUR-FU-10004460,305,101,7,5.0,61.0,1769817600000000000,0
OFF-PA-10001826,378,126,9,4.0,94.5,1772712000000000000,0
OFF-PA-10002365,499,166,9,3.0,166.33333333333334,1778918399999999997,0
FUR-FU-10001473,168,56,3,3.5,48.0,1768694400000000000,0
TEC-AC-10001383,419,139,8,6.5,64.46153846153847,1770116676923076926,0
FUR-FU-10004622,202,67,3,4.0,50.5,1768910400000000000,0
OFF-BI-10002049,327,109,7,2.0,163.5,1778673600000000000,0
TEC-AC-10001998,463,154,2,2.0,231.5,1784548800000000000,0
FUR-FU-10000193,484,161,2,3.5,138.28571428571428,1776495085714285715,0
TEC-AC-10003590,171,57,3,6.0,28.5,1767009600000000000,0
FUR-BO-10001972,81,27,5,5.4,14.999999999999998,1765843200000000000,0
FUR-FU-10001025,282,94,5,3.0,94.0,1772668800000000000,0
OFF-AP-10002495,175,58,8,2.0,87.5,1772107200000000000,0
OFF-EN-10002986,220,73,7,4.0,55.0,1769299200000000000,0
OFF-AR-10002280,52,17,7,4.5,11.555555555555555,1765545600000000003,1
OFF-LA-10003388,68,22,4,2.0,34.0,1767484800000000000,0
FUR-FU-10000222,278,92,6,3.5,79.42857142857143,1771409828571428568,0
OFF-LA-10004409,160,53,4,2.0,80.0,1771459200000000000,0
OFF-PA-10003016,310,103,9,5.0,62.0,1769904000000000000,0
OFF-ST-10000025,153,51,8,5.5,27.818181818181817,1766950690909090907,0
OFF-BI-10003684,369,123,6,5.25,70.28571428571429,1770619885714285715,0
OFF-AR-10003651,411,137,2,4.0,102.75,1773424800000000000,0
OFF-EN-10003448,363,121,8,4.5,80.66666666666667,1771516800000000002,0
OFF-LA-10004544,63,21,3,4.5,14.0,1765756800000000000,0
OFF-AR-10003179,361,120,2,5.0,72.2,1770785280000000000,0
FUR-CH-10000595,235,78,8,3.0,78.33333333333333,1771315199999999997,0
FUR-CH-10002019,160,53,2,2.3333333333333335,68.57142857142857,1770471771428571431,0
TEC-AC-10000736,181,60,8,3.0,60.333333333333336,1769759999999999997,0
TEC-AC-10004171,408,136,5,1.5,272.0,1788048000000000000,0
FUR-TA-10004154,251,83,6,6.5,38.61538461538461,1767883569230769229,0
OFF-PA-10003657,106,35,3,4.666666666666667,22.71428571428571,1766509714285714284,0
TEC-AC-10004859,270,90,8,5.5,49.09090909090909,1768788654545454546,0
OFF-AP-10004868,235,78,9,3.5,67.14285714285714,1770348342857142853,0
OFF-LA-10000443,104,34,3,4.0,26.0,1766793600000000000,0
OFF-SU-10004661,437,145,4,2.5,174.8,1779649920000000000,0
OFF-BI-10001900,425,141,5,3.5,121.42857142857143,1775038628571428568,0
FUR-CH-10001482,131,43,5,3.3333333333333335,39.3,1767942720000000000,0
OFF-PA-10001752,109,36,6,2.5,43.6,1768314240000000000,0
OFF-PA-10003228,455,151,7,7.0,65.0,1770163200000000000,0
OFF-PA-10000300,68,22,9,3.0,22.666666666666668,1766505600000000002,0
OFF-EN-10004955,222,74,8,9.0,24.666666666666668,1766678400000000002,0
OFF-PA-10002333,368,122,6,3.0,122.66666666666667,1775145600000000002,0
TEC-PH-10002185,165,55,5,2.75,60.0,1769731200000000000,0
OFF-ST-10004835,289,96,4,2.0,144.5,1777032000000000000,0
TEC-AC-10001606,308,102,5,4.5,68.44444444444444,1770460799999999996,0
TEC-PH-10004389,303,101,5,3.6666666666666665,82.63636363636364,1771686981818181815,0
OFF-LA-10004178,414,138,3,2.5,165.6,1778855040000000000,0
OFF-BI-10001787,475,158,3,4.0,118.75,1774807200000000000,0
OFF-PA-10004733,84,28,9,5.0,16.8,1765998720000000000,0
OFF-AR-10001374,241,80,7,3.6666666666666665,65.72727272727273,1770226036363636361,0
OFF-AR-10000657,310,103,8,6.0,51.666666666666664,1769011200000000002,0
OFF-AR-10001988,309,103,8,4.333333333333333,71.3076923076923,1770708184615384614,0
OFF-FA-10000840,375,125,3,2.0,187.5,1780747200000000000,0
OFF-BI-10001922,346,115,5,7.0,49.42857142857143,1768817828571428568,0
OFF-ST-10002182,106,35,3,3.5,30.285714285714285,1767163885714285715,0
OFF-AP-10002670,201,67,9,2.0,100.5,1773230400000000000,0
TEC-AC-10002380,269,89,2,3.0,89.66666666666667,1772294400000000002,0
OFF-AR-10004062,212,70,3,6.5,32.61538461538461,1767365169230769229,0
FUR-FU-10003981,156,52,4,3.0,52.0,1769040000000000000,0
OFF-PA-10004082,133,44,7,3.75,35.46666666666667,1767611520000000002,0
OFF-FA-10004395,387,129,9,3.6666666666666665,105.54545454545455,1773666327272727268,0
TEC-PH-10001619,70,23,3,2.0,35.0,1767571200000000000,0
FUR-BO-10000330,227,75,2,2.0,113.5,1774353600000000000,0
FUR-FU-10000820,448,149,6,2.0,224.0,1783900800000000000,0
TEC-PH-10000347,362,120,5,2.0,181.0,1780185600000000000,0
TEC-MA-10003173,118,39,3,5.0,23.6,1766586240000000000,0
FUR-FU-10002960,227,75,9,4.333333333333333,52.38461538461539,1769073230769230770,0
TEC-PH-10001819,110,36,4,2.0,55.0,1769299200000000000,0
OFF-AP-10002203,226,75,3,2.0,113.0,1774310400000000000,0
TEC-PH-10000307,247,82,8,2.0,123.5,1775217600000000000,0
FUR-TA-10000688,390,130,4,2.6666666666666665,146.25,1777183200000000000,0
FUR-BO-10001519,148,49,8,3.0,49.333333333333336,1768809599999999997,0
TEC-MA-10001570,368,122,8,5.0,73.6,1770906240000000000,0
OFF-PA-10001639,281,93,3,4.0,70.25,1770616800000000000,0
OFF-AR-10004691,128,42,9,3.0,42.666666666666664,1768233600000000002,0
OFF-AR-10004260,165,55,2,5.0,33.0,1767398400000000000,0
OFF-PA-10000312,107,35,5,5.0,21.4,1766396160000000000,0
OFF-AP-10004249,333,111,7,6.0,55.5,1769342400000000000,0
TEC-PH-10001051,115,38,6,3.0,38.333333333333336,1767859199999999997,0
OFF-AP-10003884,311,103,3,3.0,103.66666666666667,1773504000000000002,0
OFF-AR-10001427,452,150,8,3.0,150.66666666666666,1777564800000000002,0
TEC-AC-10004992,123,41,9,3.0,41.0,1768089600000000000,0
TEC-MA-10003673,346,115,4,5.0,69.2,1770526080000000000,0
TEC-AC-10001101,153,51,3,8.0,19.125,1766199600000000000,0
OFF-AP-10004655,385,128,9,1.0,385.0,1797811200000000000,0
OFF-AP-10002906,332,110,5,1.0,332.0,1793232000000000000,0
FUR-CH-10001891,112,37,3,3.0,37.333333333333336,1767772799999999997,0
FUR-FU-10001290,483,161,2,6.333333333333333,76.26315789473685,1771136336842105259,0
OFF-ST-10002974,426,142,2,5.0,85.2,1771908480000000000,0
FUR-TA-10002855,444,148,9,4.0,111.0,1774137600000000000,0
OFF-AP-10000240,180,60,9,2.0,90.0,1772323200000000000,0
TEC-AC-10001284,297,99,8,6.0,49.5,1768824000000000000,0
FUR-TA-10002041,188,62,7,3.6666666666666665,51.27272727272727,1768977163636363638,0
FUR-FU-10003708,468,156,8,4.666666666666667,100.28571428571428,1773211885714285715,0
TEC-MA-10003674,338,112,5,3.0,112.66666666666667,1774281600000000002,0
TEC-PH-10000702,467,155,6,3.75,124.53333333333333,1775306879999999997,0
OFF-PA-10000174,115,38,9,4.0,28.75,1767031200000000000,0
FUR-CH-10000155,240,80,9,2.0,120.0,1774915200000000000,0
OFF-PA-10002749,53,17,6,3.0,17.666666666666668,1766073600000000002,0
TEC-PH-10001363,343,114,6,1.5,228.66666666666666,1784304000000000002,0
OFF-LA-10002762,166,55,7,6.0,27.666666666666668,1766937600000000002,0
FUR-FU-10001588,191,63,5,5.0,38.2,1767847680000000000,0
OFF-AR-10004027,256,85,2,3.0,85.33333333333333,1771919999999999997,0
FUR-FU-10001057,268,89,3,5.0,53.6,1769178240000000000,0
OFF-AR-10001130,377,125,3,4.0,94.25,1772690400000000000,0
OFF-LA-10004272,473,157,9,3.0,157.66666666666666,1778169600000000002,0
OFF-AR-10001166,393,131,2,2.5,157.2,1778129280000000000,0
OFF-AR-10004042,132,44,6,4.0,33.0,1767398400000000000,0
OFF-FA-10000490,376,125,5,4.0,94.0,1772668800000000000,0
OFF-AP-10002191,300,100,4,2.3333333333333335,128.57142857142856,1775655771428571431,0
FUR-TA-10004607,173,57,8,3.3333333333333335,51.9,1769031360000000000,0
OFF-PA-10004519,324,108,3,5.0,64.8,1770145920000000000,0
OFF-AR-10001177,480,160,2,4.5,106.66666666666667,1773763200000000002,0
TEC-AC-10004708,486,162,2,3.5,138.85714285714286,1776544457142857146,0
OFF-SU-10004768,245,81,9,2.5,98.0,1773014400000000000,0
FUR-CH-10002780,313,104,7,2.0,156.5,1778068800000000000,0
TEC-PH-10004522,317,105,4,4.0,79.25,1771394400000000000,0
OFF-PA-10003205,221,73,4,2.5,88.4,1772184960000000000,0
OFF-PA-10003883,397,132,4,4.0,99.25,1773122400000000000,0
OFF-ST-10000585,259,86,8,2.0,129.5,1775736000000000000,0
OFF-AP-10002472,317,105,6,6.0,52.833333333333336,1769111999999999997,0
OFF-PA-10003729,340,113,6,4.5,75.55555555555556,1771075200000000003,0
OFF-ST-10003996,226,75,5,3.0,75.33333333333333,1771055999999999997,0
OFF-ST-10001172,429,143,8,9.0,47.666666666666664,1768665600000000002,0
FUR-CH-10002317,86,28,2,1.0,86.0,1771977600000000000,0
TEC-PH-10002415,90,30,2,3.6666666666666665,24.545454545454547,1766667927272727268,0
OFF-BI-10000216,472,157,4,3.0,157.33333333333334,1778140799999999997,0
OFF-PA-10000223,317,105,8,4.0,79.25,1771394400000000000,0
TEC-AC-10003709,202,67,8,1.5,134.66666666666666,1776182400000000002,0
OFF-BI-10004230,131,43,9,5.0,26.2,1766810880000000000,0
OFF-SU-10000432,162,54,7,2.0,81.0,1771545600000000000,0
FUR-FU-10000521,334,111,8,2.5,133.6,1776090240000000000,0
OFF-ST-10000046,499,166,2,2.0,249.5,1786104000000000000,0
TEC-AC-10002253,315,105,8,9.0,35.0,1767571200000000000,0
OFF-BI-10003925,447,149,5,4.0,111.75,1774202400000000000,0
FUR-FU-10003849,308,102,5,2.0,154.0,1777852800000000000,0
OFF-PA-10003395,130,43,7,2.0,65.0,1770163200000000000,0
OFF-AR-10000203,328,109,4,5.5,59.63636363636363,1769699781818181815,0
OFF-BI-10003476,343,114,3,6.25,54.88,1769288832000000000,0
TEC-CO-10001571,466,155,6,2.0,233.0,1784678400000000000,0
OFF-PA-10000528,56,18,6,3.0,18.666666666666668,1766160000000000002,0
TEC-PH-10000912,493,164,9,4.0,123.25,1775196000000000000,0
OFF-PA-10002499,393,131,5,3.0,131.0,1775865600000000000,0
TEC-AC-10004666,364,121,5,5.0,72.8,1770837120000000000,0
OFF-PA-10003424,117,39,7,2.6666666666666665,43.875,1768338000000000000,0
OFF-BI-10002931,446,148,3,7.0,63.714285714285715,1770052114285714284,0
FUR-BO-10000112,392,130,8,9.0,43.55555555555556,1768310400000000003,0
OFF-PA-10001800,158,52,7,3.2,49.375,1768813200000000000,0
OFF-AR-10001940,373,124,5,5.0,74.6,1770992640000000000,0
TEC-PH-10002807,387,129,9,3.6666666666666665,105.54545454545455,1773666327272727268,0
FUR-FU-10003623,153,51,7,5.0,30.6,1767191040000000000,0
TEC-PH-10002033,201,67,8,2.0,100.5,1773230400000000000,0
OFF-PA-10002659,194,64,2,4.5,43.111111111111114,1768271999999999999,0
OFF-ST-10001321,403,134,7,5.5,73.27272727272727,1770877963636363638,0
FUR-TA-10004289,295,98,9,6.5,45.38461538461539,1768468430769230770,0
TEC-AC-10002558,295,98,8,1.0,295.0,1790035200000000000,0
OFF-PA-10000061,444,148,3,4.0,111.0,1774137600000000000,0
OFF-EN-10000461,299,99,6,3.6666666666666665,81.54545454545455,1771592727272727268,0
FUR-FU-10001867,277,92,8,2.0,138.5,1776513600000000000,0
OFF-BI-10004876,440,146,8,1.0,440.0,1802563200000000000,0
OFF-AP-10003281,165,55,3,2.0,82.5,1771675200000000000,0
TEC-AC-10003499,386,128,8,4.666666666666667,82.71428571428571,1771693714285714284,0
FUR-CH-10002320,492,164,5,8.0,61.5,1769860800000000000,0
TEC-PH-10000127,103,34,2,7.0,14.714285714285714,1765818514285714284,0
TEC-MA-10001681,271,90,8,2.0,135.5,1776254400000000000,0
TEC-MA-10002930,79,26,7,6.0,13.166666666666666,1765684800000000002,1
OFF-BI-10001765,190,63,9,7.0,27.142857142857142,1766892342857142853,0
TEC-PH-10002115,177,59,3,3.5,50.57142857142857,1768916571428571431,0
OFF-BI-10004528,84,28,3,1.0,84.0,1771804800000000000,0
OFF-AR-10003478,72,24,7,4.5,16.0,1765929600000000000,0
OFF-ST-10000943,314,104,6,3.0,104.66666666666667,1773590400000000002,0
OFF-PA-10002230,339,113,2,8.0,42.375,1768208400000000000,0
TEC-AC-10001090,479,159,8,2.0,239.5,1785240000000000000,0
TEC-MA-10004626,194,64,4,3.0,64.66666666666667,1770134400000000002,0
FUR-BO-10003404,211,70,2,4.0,52.75,1769104800000000000,0
OFF-LA-10001175,407,135,5,5.0,81.4,1771580160000000000,0
OFF-PA-10002001,233,77,9,2.0,116.5,1774612800000000000,0
FUR-FU-10002963,370,123,9,2.3333333333333335,158.57142857142856,1778247771428571431,0
OFF-PA-10000673,486,162,8,4.5,108.0,1773878400000000000,0
TEC-AC-10002647,197,65,9,2.0,98.5,1773057600000000000,0
TEC-AC-10000303,79,26,6,2.5,31.6,1767277440000000000,0
TEC-PH-10001615,387,129,7,3.0,129.0,1775692800000000000,0
OFF-PA-10004475,176,58,7,3.3333333333333335,52.8,1769109120000000000,0
OFF-AR-10003896,128,42,2,3.0,42.666666666666664,1768233600000000002,0
OFF-PA-10004255,490,163,2,2.0,245.0,1785715200000000000,0
OFF-EN-10004147,170,56,4,3.0,56.666666666666664,1769443200000000002,0
TEC-PH-10004188,211,70,6,2.0,105.5,1773662400000000000,0
TEC-MA-10001031,105,35,7,3.0,35.0,1767571200000000000,0
OFF-PA-10002109,466,155,3,3.0,155.33333333333334,1777967999999999997,0
OFF-EN-10001028,150,50,9,6.0,25.0,1766707200000000000,0
TEC-MA-10003066,80,26,4,3.0,26.666666666666668,1766851200000000002,0
FUR-TA-10004442,435,145,7,2.0,217.5,1783339200000000000,0
OFF-EN-10001539,215,71,2,3.0,71.66666666666667,1770739200000000002,0
OFF-LA-10004677,52,17,3,7.0,7.428571428571429,1765189028571428568,1
OFF-PA-10004530,77,25,8,8.0,9.625,1765378800000000000,1
OFF-AR-10000369,301,100,8,4.5,66.88888888888889,1770326400000000000,0
FUR-FU-10003577,103,34,3,7.5,13.733333333333333,1765733759999999997,0
OFF-PA-10000556,421,140,3,3.0,140.33333333333334,1776671999999999997,0
FUR-FU-10004666,427,142,7,5.0,85.4,1771925760000000000,0
TEC-AC-10001539,271,90,7,3.3333333333333335,81.3,1771571520000000000,0
OFF-AR-10004790,273,91,8,2.5,109.2,1773982080000000000,0
FUR-BO-10003965,175,58,9,3.5,50.0,1768867200000000000,0
OFF-PA-10000069,263,87,4,2.0,131.5,1775908800000000000,0
OFF-BI-10003655,181,60,8,6.0,30.166666666666668,1767153600000000002,0
OFF-PA-10003919,182,60,8,2.0,91.0,1772409600000000000,0
OFF-LA-10002043,490,163,2,3.0,163.33333333333334,1778659199999999997,0
OFF-PA-10004470,350,116,3,4.0,87.5,1772107200000000000,0
OFF-AR-10002818,461,153,7,4.5,102.44444444444444,1773398399999999996,0
FUR-FU-10000087,151,50,3,2.5,60.4,1769765760000000000,0
OFF-ST-10000798,419,139,9,2.0,209.5,1782648000000000000,0
FUR-BO-10004360,297,99,3,3.0,99.0,1773100800000000000,0
FUR-TA-10003837,275,91,3,2.0,137.5,1776427200000000000,0
FUR-FU-10000175,446,148,5,5.0,89.2,1772254080000000000,0
OFF-ST-10000129,233,77,2,3.0,77.66666666666667,1771257600000000002,0
FUR-CH-10000749,369,123,3,4.0,92.25,1772517600000000000,0
OFF-EN-10003068,381,127,7,3.0,127.0,1775520000000000000,0
OFF-PA-10003739,420,140,7,2.0,210.0,1782691200000000000,0
OFF-PA-10003724,156,52,8,6.0,26.0,1766793600000000000,0
OFF-PA-10001937,150,50,7,2.5,60.0,1769731200000000000,0
OFF-LA-10003077,83,27,3,6.0,13.833333333333334,1765742399999999997,0
OFF-BI-10003718,395,131,6,6.0,65.83333333333333,1770235199999999997,0
FUR-FU-10002508,414,138,3,3.0,138.0,1776470400000000000,0
OFF-PA-10001215,474,158,5,5.0,94.8,1772737920000000000,0
TEC-MA-10004125,248,82,8,4.0,62.0,1769904000000000000,0
OFF-BI-10003094,352,117,2,2.0,176.0,1779753600000000000,0
OFF-AR-10001022,53,17,7,2.0,26.5,1766836800000000000,0
OFF-ST-10001414,367,122,2,3.0,122.33333333333333,1775116799999999997,0
TEC-PH-10002468,362,120,2,7.0,51.714285714285715,1769015314285714284,0
TEC-AC-10002370,187,62,8,4.0,46.75,1768586400000000000,0
OFF-ST-10002289,288,96,7,3.5,82.28571428571429,1771656685714285715,0
TEC-MA-10003183,392,130,9,2.5,156.8,1778094720000000000,0
FUR-FU-10001468,239,79,3,5.0,47.8,1768677120000000000,0
FUR-FU-10000305,58,19,4,2.0,29.0,1767052800000000000,0
OFF-PA-10003823,188,62,8,9.0,20.88888888888889,1766352000000000000,0
TEC-AC-10004114,472,157,4,4.0,118.0,1774742400000000000,0
TEC-MA-10002210,175,58,9,7.0,25.0,1766707200000000000,0
OFF-PA-10002558,462,154,6,7.0,66.0,1770249600000000000,0
OFF-PA-10003309,420,140,3,8.0,52.5,1769083200000000000,0
OFF-AR-10003876,380,126,2,5.0,76.0,1771113600000000000,0
FUR-FU-10002685,106,35,4,1.0,106.0,1773705600000000000,0
OFF-PA-10000308,461,153,5,4.0,115.25,1774504800000000000,0
FUR-CH-10003956,68,22,7,3.5,19.428571428571427,1766225828571428568,0
OFF-AR-10001026,190,63,6,10.0,19.0,1766188800000000000,0
TEC-MA-10002073,264,88,2,1.0,264.0,1787356800000000000,0
OFF-ST-10002444,329,109,3,4.0,82.25,1771653600000000000,0
TEC-PH-10002844,218,72,3,1.0,218.0,1783382400000000000,0
TEC-PH-10001468,225,75,2,3.0,75.0,1771027200000000000,0
FUR-FU-10003489,103,34,9,3.0,34.333333333333336,1767513599999999997,0
OFF-AR-10003903,176,58,7,1.0,176.0,1779753600000000000,0
FUR-CH-10001797,412,137,8,7.0,58.857142857142854,1769632457142857146,0
TEC-MA-10001856,163,54,5,2.0,81.5,1771588800000000000,0
FUR-FU-10002506,86,28,4,1.0,86.0,1771977600000000000,0
OFF-PA-10002709,141,47,8,5.0,28.2,1766983680000000000,0
FUR-FU-10004093,199,66,6,2.0,99.5,1773144000000000000,0
OFF-ST-10003221,434,144,9,1.0,434.0,1802044800000000000,0
FUR-FU-10002703,178,59,4,2.0,89.0,1772236800000000000,0
OFF-EN-10003160,77,25,3,1.0,77.0,1771200000000000000,0
OFF-AP-10001634,296,98,4,2.0,148.0,1777334400000000000,0
FUR-BO-10002206,429,143,3,1.0,429.0,1801612800000000000,0
OFF-AR-10001118,109,36,5,4.0,27.25,1766901600000000000,0
FUR-CH-10002439,396,132,5,4.0,99.0,1773100800000000000,0
TEC-AC-10003237,241,80,4,3.0,80.33333333333333,1771487999999999997,0
OFF-AR-10004707,381,127,3,1.0,381.0,1797465600000000000,0
OFF-FA-10000089,444,148,9,5.0,88.8,1772219520000000000,0
